Time,Timestamp,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10
5.096,2026-04-09 12:18:31.053811,17.909876,17.645111,11.567154,13.942261,15.235026,24.999660,13.205394,22.809977,0.000000,0.000000
5.100,2026-04-09 12:18:31.057811,18.874176,17.420868,10.752403,14.244832,18.317425,28.556681,13.133926,20.618326,0.000000,0.000000
5.104,2026-04-09 12:18:31.061811,18.350611,15.784589,12.916412,14.950040,21.222086,23.952484,12.682531,16.681677,0.000000,0.000000
5.108,2026-04-09 12:18:31.065811,15.539029,15.094566,15.479361,13.896808,19.992290,14.687688,12.505310,13.707458,0.000000,0.000000
5.112,2026-04-09 12:18:31.069811,13.937202,12.746664,14.093063,10.292682,17.160625,7.224129,10.301542,12.511928,0.000000,0.000000
5.116,2026-04-09 12:18:31.073811,12.339412,6.202991,10.071246,4.862498,10.382052,3.190610,5.756751,12.688870,0.000000,0.000000
5.120,2026-04-09 12:18:31.077811,7.943333,-0.077973,6.198473,0.415198,1.669007,3.205158,2.217211,10.850668,2.000000,1.000000
5.124,2026-04-09 12:18:31.081811,2.402945,-2.540457,1.615738,-0.125396,-3.090036,4.793172,-0.038192,4.948184,2.000000,1.000000
5.128,2026-04-09 12:18:31.085811,-1.834327,-3.424623,-3.702836,-1.399344,-6.285135,3.558281,-1.381852,-3.790797,2.000000,1.000000
5.132,2026-04-09 12:18:31.089811,-6.669412,-4.852586,-10.422361,-6.893836,-9.310232,-1.404984,-2.484271,-12.548056,2.000000,1.000000
5.136,2026-04-09 12:18:31.093811,-14.320679,-7.844646,-18.699545,-10.810539,-9.656850,-8.377295,-5.260870,-19.437450,2.000000,1.000000
5.140,2026-04-09 12:18:31.097811,-20.176998,-12.425283,-25.468918,-12.217183,-7.447820,-13.682961,-9.139824,-23.421484,2.000000,1.000000
5.144,2026-04-09 12:18:31.101811,-21.103510,-15.621887,-30.173681,-14.251556,-5.342743,-15.891095,-13.256393,-23.457636,2.000000,1.000000
5.148,2026-04-09 12:18:31.105811,-20.295868,-14.760777,-30.989716,-17.293966,-4.545947,-16.192286,-16.414444,-21.785395,2.000000,1.000000
5.152,2026-04-09 12:18:31.109811,-18.303095,-12.100050,-24.512415,-19.523020,-6.426424,-16.245520,-17.330063,-19.805597,2.000000,1.000000
5.156,2026-04-09 12:18:31.113811,-14.641461,-10.205417,-15.561850,-16.264444,-9.741399,-17.511480,-16.438410,-17.245810,2.000000,1.000000
5.160,2026-04-09 12:18:31.117811,-11.466858,-8.601736,-11.308377,-8.985433,-9.361176,-18.200272,-13.511900,-13.581909,2.000000,1.000000
5.164,2026-04-09 12:18:31.121811,-9.127951,-6.373804,-10.884384,-3.609118,-6.417165,-17.976517,-8.265697,-8.941333,2.000000,1.000000
5.168,2026-04-09 12:18:31.125811,-6.028460,-2.103006,-9.631926,-0.486764,-5.003358,-17.366940,-3.574683,-4.947884,2.000000,1.000000
5.172,2026-04-09 12:18:31.129811,-3.162353,4.136818,-7.093153,2.424471,-3.930917,-13.882248,1.770719,-2.468946,2.000000,1.000000
5.176,2026-04-09 12:18:31.133811,-0.448645,9.182429,-3.762241,6.523966,-1.621949,-7.217056,8.435333,-1.331181,2.000000,1.000000
5.180,2026-04-09 12:18:31.137811,2.662029,11.854673,1.480585,10.473706,1.220234,1.040802,10.434547,0.416276,2.000000,1.000000
5.184,2026-04-09 12:18:31.141811,3.410492,14.018132,6.796510,12.623563,5.651516,9.438377,9.953404,3.598677,2.000000,1.000000
5.188,2026-04-09 12:18:31.145811,1.911308,15.671437,12.531960,14.317792,12.295799,15.175862,12.096594,7.523871,2.000000,1.000000
5.192,2026-04-09 12:18:31.149811,-0.235490,16.830023,18.296265,13.005841,17.862341,16.893549,14.468335,12.541743,2.000000,1.000000
5.196,2026-04-09 12:18:31.153811,-1.272764,18.214163,21.472982,8.534825,18.973812,15.671634,14.741356,17.920450,2.000000,1.000000
5.200,2026-04-09 12:18:31.157811,1.751663,18.242813,22.347549,6.423289,16.156246,13.822746,14.215902,20.271679,2.000000,1.000000
5.204,2026-04-09 12:18:31.161811,7.562835,16.342575,19.411539,6.525246,11.378624,12.984390,12.434911,19.176046,2.000000,1.000000
5.208,2026-04-09 12:18:31.165811,11.178900,14.751597,13.683782,7.055350,8.789625,14.466153,6.874437,15.496740,2.000000,1.000000
5.212,2026-04-09 12:18:31.169811,11.131717,13.053810,8.954514,9.349147,10.592832,16.031017,0.812610,9.544169,2.000000,1.000000
5.216,2026-04-09 12:18:31.173811,8.673991,9.637444,5.958303,12.228620,12.927694,14.202696,-1.372415,4.002138,2.000000,1.000000
5.220,2026-04-09 12:18:31.177811,5.204118,5.616581,2.279708,11.696750,13.386073,10.619472,1.119704,0.995729,2.000000,1.000000
5.224,2026-04-09 12:18:31.181811,2.345256,1.563063,-2.682634,6.208945,10.120267,4.775166,6.308273,0.029118,2.000000,1.000000
5.228,2026-04-09 12:18:31.185811,-0.735923,-3.097330,-6.347738,-0.473682,1.974540,-1.662696,9.272954,-3.266675,2.000000,1.000000
5.232,2026-04-09 12:18:31.189811,-4.392200,-8.091179,-7.949626,-3.808156,-6.719779,-4.347587,7.164861,-9.619357,2.000000,1.000000
5.236,2026-04-09 12:18:31.193811,-7.316972,-12.903483,-8.166304,-5.959823,-13.449226,-5.875394,1.727092,-15.067307,2.000000,1.000000
5.240,2026-04-09 12:18:31.197811,-9.528921,-15.012589,-9.138725,-9.815018,-19.269602,-8.321765,-2.267696,-17.706417,2.000000,1.000000
5.244,2026-04-09 12:18:31.201811,-12.452042,-13.683731,-11.171316,-11.993851,-21.971069,-11.105212,-4.424994,-17.920248,2.000000,1.000000
5.248,2026-04-09 12:18:31.205811,-15.168872,-12.958586,-12.774121,-11.522914,-20.968893,-14.479360,-8.137596,-18.500076,2.000000,1.000000
5.252,2026-04-09 12:18:31.209811,-14.001805,-12.286598,-14.038966,-11.139279,-19.006830,-14.930931,-13.763455,-18.726328,2.000000,1.000000
5.256,2026-04-09 12:18:31.213811,-10.169058,-10.601250,-13.903003,-12.107420,-16.908026,-9.618932,-18.949514,-14.067640,2.000000,1.000000
5.260,2026-04-09 12:18:31.217811,-6.659650,-9.990423,-11.201419,-14.561020,-14.014610,-2.862125,-19.243561,-7.426954,2.000000,1.000000
5.264,2026-04-09 12:18:31.221811,-2.222089,-8.468404,-8.792514,-14.716988,-9.949689,1.862946,-15.083659,-3.383476,2.000000,1.000000
5.268,2026-04-09 12:18:31.225811,1.792068,-5.139899,-8.248053,-8.930511,-5.283510,4.598742,-10.048854,-0.073440,2.000000,1.000000
5.272,2026-04-09 12:18:31.229811,3.697005,-0.884229,-7.050925,-1.274948,-0.595021,4.432181,-3.122481,3.517276,2.000000,1.000000
5.276,2026-04-09 12:18:31.233811,6.344996,6.046034,-4.999602,5.184398,4.027931,2.855375,2.153098,5.906425,2.000000,1.000000
5.280,2026-04-09 12:18:31.237811,10.241905,14.195544,0.701015,10.287488,8.326729,3.191653,4.187187,6.625823,2.000000,1.000000
5.284,2026-04-09 12:18:31.241811,12.236966,18.876596,11.083815,12.384076,10.851616,5.308594,6.918074,7.591502,2.000000,1.000000
5.288,2026-04-09 12:18:31.245811,12.009534,17.846182,17.624493,12.951556,11.884852,7.529239,8.345357,9.151843,2.000000,1.000000
5.292,2026-04-09 12:18:31.249811,12.083433,12.956561,17.373901,14.195946,15.340744,9.061340,7.917777,11.217931,2.000000,1.000000
5.296,2026-04-09 12:18:31.253811,12.394122,8.495901,14.740095,14.532013,21.158401,9.810743,7.907801,15.806992,2.000000,1.000000
5.300,2026-04-09 12:18:31.257811,9.515028,7.991518,11.857829,10.851911,22.536926,10.712820,8.323016,19.775620,2.000000,1.000000
5.304,2026-04-09 12:18:31.261811,4.213770,10.179718,10.376691,5.944856,18.244333,10.235113,7.545897,19.889832,2.000000,1.000000
5.308,2026-04-09 12:18:31.265811,1.441620,10.496984,10.229016,3.858290,13.548712,7.451102,3.367839,20.407944,2.000000,1.000000
5.312,2026-04-09 12:18:31.269811,2.250074,7.195014,10.012662,2.750184,9.571218,3.581765,-0.627531,21.609705,2.000000,1.000000
5.316,2026-04-09 12:18:31.273811,4.518938,0.088450,8.858663,2.150520,7.479583,-0.784795,-0.314162,17.960419,2.000000,1.000000
5.320,2026-04-09 12:18:31.277811,4.304068,-8.429398,5.228509,3.408740,5.975096,-4.163424,1.041918,8.735657,0.000000,0.000000
5.324,2026-04-09 12:18:31.281811,-0.481007,-14.816765,-0.367294,4.897378,0.904693,-6.147792,0.133483,-0.558550,0.000000,0.000000
5.328,2026-04-09 12:18:31.285811,-7.110536,-18.635468,-6.033224,4.052577,-4.779297,-8.888990,-1.845693,-5.838737,0.000000,0.000000
5.332,2026-04-09 12:18:31.289811,-12.704992,-19.390554,-11.468623,0.472538,-9.645187,-13.876144,-2.152037,-8.290602,0.000000,0.000000
5.336,2026-04-09 12:18:31.293811,-16.291311,-17.373306,-15.800482,-4.445142,-15.440987,-19.395168,-1.784708,-9.056788,0.000000,0.000000
5.340,2026-04-09 12:18:31.297811,-17.701733,-13.240764,-17.673700,-7.540352,-20.689859,-20.860352,-4.106107,-8.326465,0.000000,0.000000
5.344,2026-04-09 12:18:31.301811,-17.994547,-7.665183,-17.991861,-7.140120,-24.606030,-16.413464,-9.057640,-7.144328,0.000000,0.000000
5.348,2026-04-09 12:18:31.305811,-19.070694,-5.081326,-18.299322,-7.403570,-26.141027,-9.356099,-14.984922,-7.168200,0.000000,0.000000
5.352,2026-04-09 12:18:31.309811,-19.586182,-7.328598,-19.373611,-11.448792,-24.294882,-3.971254,-19.297409,-7.647943,0.000000,0.000000
5.356,2026-04-09 12:18:31.313811,-16.825037,-10.548637,-18.781794,-15.558612,-22.556335,-5.016589,-20.870325,-7.168926,0.000000,0.000000
5.360,2026-04-09 12:18:31.317811,-12.269958,-11.390895,-13.908424,-16.786709,-22.502243,-12.153219,-21.590038,-7.821738,0.000000,0.000000
5.364,2026-04-09 12:18:31.321811,-8.740939,-10.695691,-6.515062,-17.346735,-19.357187,-17.385443,-19.056896,-7.733592,0.000000,0.000000
5.368,2026-04-09 12:18:31.325811,-6.029058,-8.978391,0.923234,-16.535929,-11.815747,-15.221176,-12.641421,-2.379230,0.000000,0.000000
5.372,2026-04-09 12:18:31.329811,-2.274028,-4.900774,6.034252,-12.862564,-3.836419,-7.169041,-4.515203,4.404856,0.000000,0.000000
5.376,2026-04-09 12:18:31.333811,1.101103,-1.526579,7.957378,-8.205325,1.686348,4.582942,5.910618,7.123161,0.000000,0.000000
5.380,2026-04-09 12:18:31.337811,4.263473,2.753150,6.741588,-2.422875,3.016375,16.351620,13.675398,8.027611,0.000000,0.000000
5.384,2026-04-09 12:18:31.341811,11.406143,9.349485,4.236178,3.903986,1.169210,23.535172,14.770276,9.023176,0.000000,0.000000
5.388,2026-04-09 12:18:31.345811,19.723141,11.503393,5.498821,9.694937,0.774071,26.421911,14.019422,9.359177,0.000000,0.000000
5.392,2026-04-09 12:18:31.349811,22.639328,10.597743,10.860075,13.858058,3.328144,26.880249,15.813039,11.723166,0.000000,0.000000
5.396,2026-04-09 12:18:31.353811,21.530878,11.268530,16.119732,15.527705,6.694654,24.530499,18.034409,16.248135,0.000000,0.000000
5.400,2026-04-09 12:18:31.357811,19.604864,11.086049,18.342556,16.445749,10.318777,20.821432,18.213037,18.940237,0.000000,0.000000
5.404,2026-04-09 12:18:31.361811,17.267147,8.671451,18.656372,15.347672,15.740944,17.460201,17.207296,18.027477,0.000000,0.000000
5.408,2026-04-09 12:18:31.365811,14.537349,7.143130,18.412207,11.838448,21.349844,13.334271,15.327945,14.631673,0.000000,0.000000
5.412,2026-04-09 12:18:31.369811,10.319913,6.850914,15.628163,9.226987,20.802444,9.866119,12.418239,10.576526,0.000000,0.000000
5.416,2026-04-09 12:18:31.373811,5.975950,4.061305,10.599469,6.661722,14.008990,7.423285,8.976514,5.867237,0.000000,0.000000
5.420,2026-04-09 12:18:31.377811,2.261980,-0.526272,3.928869,2.507712,6.434924,5.372919,4.584051,0.167337,0.000000,0.000000
5.424,2026-04-09 12:18:31.381811,-1.485899,-5.763583,-2.127382,-0.861098,0.180532,2.255597,-1.494506,-5.153345,0.000000,0.000000
5.428,2026-04-09 12:18:31.385811,-4.060885,-11.441968,-2.588129,-2.685284,-6.016799,-3.624710,-7.797862,-9.620865,3.000000,0.000000
5.432,2026-04-09 12:18:31.389811,-6.941452,-13.943860,-0.011805,-4.599659,-10.911772,-8.850247,-13.624965,-13.598149,3.000000,0.000000
5.436,2026-04-09 12:18:31.393811,-11.601921,-13.921530,-0.539749,-6.764069,-11.159101,-11.411535,-18.970484,-15.002676,3.000000,0.000000
5.440,2026-04-09 12:18:31.397811,-14.991362,-13.606802,-3.264368,-10.191060,-10.842194,-13.975075,-21.366110,-14.719360,3.000000,0.000000
5.444,2026-04-09 12:18:31.401811,-16.178631,-12.949374,-6.179832,-14.429151,-11.562634,-15.781230,-19.598171,-15.307220,3.000000,0.000000
5.448,2026-04-09 12:18:31.405811,-14.976727,-13.844363,-9.750674,-17.453299,-9.276433,-13.181874,-14.962309,-15.667895,3.000000,0.000000
5.452,2026-04-09 12:18:31.409811,-11.396879,-14.552678,-11.880135,-19.406393,-7.231299,-8.170898,-10.286634,-15.554210,3.000000,0.000000
5.456,2026-04-09 12:18:31.413811,-8.557777,-12.760885,-10.563647,-19.053646,-7.236974,-2.712169,-8.888786,-15.964254,3.000000,0.000000
5.460,2026-04-09 12:18:31.417811,-6.434192,-12.384796,-8.248761,-14.477527,-5.560541,1.714016,-8.490126,-18.057232,3.000000,0.000000
5.464,2026-04-09 12:18:31.421811,-4.199647,-13.630076,-7.334686,-5.923069,-1.887336,0.406318,-5.704478,-19.076044,3.000000,0.000000
5.468,2026-04-09 12:18:31.425811,-3.473963,-10.918068,-6.071092,4.157168,0.587897,-4.420849,-1.982366,-14.622815,3.000000,0.000000
5.472,2026-04-09 12:18:31.429811,-3.391053,-3.272299,-3.096801,11.593239,0.495446,-6.020403,1.960169,-8.655797,3.000000,0.000000
5.476,2026-04-09 12:18:31.433811,-0.604787,4.458717,0.888284,14.971316,1.994125,-3.669562,4.688983,-4.892882,3.000000,0.000000
5.480,2026-04-09 12:18:31.437811,4.636658,8.194366,5.009113,16.107895,7.979412,1.222147,4.598734,1.090976,3.000000,0.000000
5.484,2026-04-09 12:18:31.441811,9.567213,8.490293,9.689456,15.621778,14.653178,6.515856,4.285438,8.678601,3.000000,0.000000
5.488,2026-04-09 12:18:31.445811,13.933940,7.931982,15.392889,16.247070,15.831111,9.227448,6.490031,11.810687,3.000000,0.000000
5.492,2026-04-09 12:18:31.449811,16.248205,9.059698,20.608685,18.663935,11.632154,9.746429,10.348602,11.862277,3.000000,0.000000
5.496,2026-04-09 12:18:31.453811,14.642108,12.229256,23.093405,18.874826,8.781537,8.567671,13.054457,11.861377,3.000000,0.000000
5.500,2026-04-09 12:18:31.457811,11.775401,15.749120,22.037029,16.945019,9.778218,6.790732,13.116148,11.136060,3.000000,0.000000
5.504,2026-04-09 12:18:31.461811,8.877165,18.178137,19.018719,15.947484,12.386160,6.816428,10.738292,10.257193,3.000000,0.000000
5.508,2026-04-09 12:18:31.465811,4.541499,17.291235,15.846174,14.907814,13.431912,10.029129,6.275139,9.739754,3.000000,0.000000
5.512,2026-04-09 12:18:31.469811,0.575630,14.653440,13.339224,10.786054,10.883215,13.937383,2.599320,8.698131,3.000000,0.000000
5.516,2026-04-09 12:18:31.473811,-0.246959,13.242503,11.821736,5.707377,8.055016,13.212515,2.233432,6.188815,3.000000,0.000000
5.520,2026-04-09 12:18:31.477811,0.893783,10.143558,9.596974,0.887124,6.612723,8.888550,1.963381,4.844820,3.000000,0.000000
5.524,2026-04-09 12:18:31.481811,3.493680,4.133887,3.884073,-4.964609,3.497186,3.083787,-1.504280,5.322982,3.000000,0.000000
5.528,2026-04-09 12:18:31.485811,5.206946,-1.359157,-4.658808,-9.354808,-1.269622,-3.730408,-6.839924,3.748544,3.000000,0.000000
5.532,2026-04-09 12:18:31.489811,0.649981,-5.338065,-12.410916,-9.683146,-7.558582,-10.583621,-11.824347,-1.344545,3.000000,0.000000
5.536,2026-04-09 12:18:31.493811,-7.004419,-7.199090,-16.809643,-7.657992,-14.801208,-18.069519,-15.942978,-8.509390,3.000000,0.000000
5.540,2026-04-09 12:18:31.497811,-11.685873,-7.726153,-18.006937,-7.231161,-18.329910,-22.057140,-18.317303,-14.530444,3.000000,0.000000
5.544,2026-04-09 12:18:31.501811,-12.896215,-9.208013,-17.264441,-8.104553,-18.832134,-20.526546,-19.172165,-17.705990,3.000000,0.000000
5.548,2026-04-09 12:18:31.505811,-11.915939,-10.374517,-16.128866,-9.501117,-19.728970,-16.755442,-20.362024,-19.391659,3.000000,0.000000
5.552,2026-04-09 12:18:31.509811,-11.253085,-10.985524,-14.640043,-12.326851,-20.376352,-11.664755,-20.890829,-20.094482,3.000000,0.000000
5.556,2026-04-09 12:18:31.513811,-12.314097,-11.608958,-10.710043,-13.385590,-19.748562,-7.694216,-17.745062,-19.215256,3.000000,0.000000
5.560,2026-04-09 12:18:31.517811,-13.314352,-11.110423,-6.523429,-11.691488,-17.975668,-6.524558,-11.071149,-17.526575,3.000000,0.000000
5.564,2026-04-09 12:18:31.521811,-12.645857,-8.925525,-6.572285,-9.651715,-15.783801,-5.121425,-3.894413,-14.145271,3.000000,0.000000
5.568,2026-04-09 12:18:31.525811,-9.031317,-5.135283,-9.993299,-6.474653,-11.139409,-4.295699,0.697354,-8.019107,3.000000,0.000000
5.572,2026-04-09 12:18:31.529811,-4.272556,-3.206456,-12.011846,-1.299829,-2.080263,-3.696711,3.074865,-1.097204,3.000000,0.000000
5.576,2026-04-09 12:18:31.533811,-0.412934,-3.381320,-10.383380,4.341473,7.502677,1.944974,6.307775,4.443892,3.000000,0.000000
5.580,2026-04-09 12:18:31.537811,4.046715,-0.743934,-6.953639,8.189708,11.886396,10.030772,8.931601,7.988241,3.000000,0.000000
5.584,2026-04-09 12:18:31.541811,8.186460,5.484491,-0.109043,9.303363,11.935127,15.034790,11.043956,10.030871,3.000000,0.000000
5.588,2026-04-09 12:18:31.545811,10.932063,13.015236,7.451667,8.128375,13.528714,17.222418,14.582204,10.594378,3.000000,0.000000
5.592,2026-04-09 12:18:31.549811,14.604459,17.688208,8.577316,6.547034,18.769236,17.681036,16.719320,11.204557,3.000000,0.000000
5.596,2026-04-09 12:18:31.553811,18.302353,18.617426,8.229864,7.261580,22.891766,16.696848,17.028372,15.091454,3.000000,0.000000
5.600,2026-04-09 12:18:31.557811,18.089996,17.862347,9.954039,9.391782,22.058191,17.174648,17.889166,19.728958,3.000000,0.000000
5.604,2026-04-09 12:18:31.561811,14.671461,14.678314,11.173073,9.738966,17.800318,18.751019,18.639725,19.878384,3.000000,0.000000
5.608,2026-04-09 12:18:31.565811,10.817938,10.526411,11.797607,7.683933,11.525894,16.613312,17.923264,14.447482,3.000000,0.000000
5.612,2026-04-09 12:18:31.569811,7.203222,7.984768,8.429443,4.217570,4.902225,12.102280,14.922836,6.554729,3.000000,0.000000
5.616,2026-04-09 12:18:31.573811,5.369953,6.626245,1.696333,0.229366,1.039643,7.717785,6.392153,-0.310892,3.000000,0.000000
5.620,2026-04-09 12:18:31.577811,2.816851,5.448904,-4.542414,-1.887698,-0.565842,3.199718,-5.361881,-6.296163,3.000000,0.000000
5.624,2026-04-09 12:18:31.581811,-5.220550,4.534232,-10.634387,-3.043579,-1.856426,-0.018764,-12.748245,-9.382050,3.000000,0.000000
5.628,2026-04-09 12:18:31.585811,-14.922145,2.495200,-16.251217,-6.435870,-2.803152,-2.437885,-15.247726,-9.080643,3.000000,0.000000
5.632,2026-04-09 12:18:31.589811,-20.259384,-2.392637,-19.566647,-11.816399,-4.863412,-5.350726,-15.796245,-8.373935,3.000000,0.000000
5.636,2026-04-09 12:18:31.593811,-20.597376,-9.088600,-19.528912,-17.217560,-8.261806,-9.291197,-14.583697,-7.985027,0.000000,0.000000
5.640,2026-04-09 12:18:31.597811,-19.684381,-14.216649,-18.737885,-20.821743,-12.141769,-15.165256,-13.226692,-7.597227,0.000000,0.000000
5.644,2026-04-09 12:18:31.601811,-20.019491,-16.638504,-19.508316,-23.007212,-15.901568,-19.889471,-13.988872,-7.441432,0.000000,0.000000
5.648,2026-04-09 12:18:31.605811,-20.444510,-17.301937,-19.437876,-24.182077,-16.060644,-20.664419,-15.214215,-9.584691,0.000000,0.000000
5.652,2026-04-09 12:18:31.609811,-18.563110,-15.284503,-16.714291,-22.765942,-13.393555,-19.737545,-13.375140,-13.001575,0.000000,0.000000
5.656,2026-04-09 12:18:31.613811,-13.801918,-11.557460,-12.492491,-19.873270,-12.753166,-18.336573,-8.826513,-12.685713,0.000000,0.000000
5.660,2026-04-09 12:18:31.617811,-8.944830,-8.456968,-6.981158,-17.494028,-13.463649,-16.712397,-5.341028,-7.758147,0.000000,0.000000
5.664,2026-04-09 12:18:31.621811,-5.022938,-6.334387,-1.564014,-14.646380,-11.910869,-14.238828,-3.316839,-4.047895,0.000000,0.000000
5.668,2026-04-09 12:18:31.625811,-0.914221,-3.277797,-0.317750,-9.724501,-7.040938,-10.236104,-0.861372,-3.578287,0.000000,0.000000
5.672,2026-04-09 12:18:31.629811,3.887470,2.877908,-2.389373,-3.299161,-0.528794,-5.560646,0.050879,-0.927403,0.000000,0.000000
5.676,2026-04-09 12:18:31.633811,6.603938,9.721530,-2.445761,2.164254,7.618472,-0.337378,-1.340112,2.581969,0.000000,0.000000
5.680,2026-04-09 12:18:31.637811,7.112493,13.548818,1.509018,7.940364,16.306808,3.744278,-1.654772,3.414806,0.000000,0.000000
5.684,2026-04-09 12:18:31.641811,9.397903,13.267822,7.245740,14.285312,20.205149,4.899980,0.319181,5.535931,0.000000,0.000000
5.688,2026-04-09 12:18:31.645811,11.557753,11.467995,12.962019,16.743713,19.993021,4.796095,2.743117,9.823178,0.000000,0.000000
5.692,2026-04-09 12:18:31.649811,11.825407,12.128293,17.508291,15.387192,18.313324,5.582916,4.269922,13.867041,0.000000,0.000000
5.696,2026-04-09 12:18:31.653811,11.454817,13.782689,19.606802,13.345566,15.609037,7.230766,7.145795,18.190155,0.000000,0.000000
5.700,2026-04-09 12:18:31.657811,12.145668,15.105116,18.966944,11.332868,15.406360,9.841540,13.315700,21.150015,0.000000,0.000000
5.704,2026-04-09 12:18:31.661811,15.815219,17.899761,15.815959,10.864378,16.950089,13.351988,19.091436,20.101803,0.000000,0.000000
5.708,2026-04-09 12:18:31.665811,20.582495,20.569403,13.163101,10.501460,16.172724,15.080081,19.650875,17.767365,0.000000,0.000000
5.712,2026-04-09 12:18:31.669811,22.922562,18.689419,12.545540,8.434706,11.480029,11.548366,13.743161,16.490408,0.000000,0.000000
5.716,2026-04-09 12:18:31.673811,18.258245,11.343353,10.637759,5.847915,4.732857,4.728549,5.982635,15.185852,0.000000,0.000000
